place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,prob_negative,prob_neutral,prob_positive,predicted_label,margin
Fika Cafe - Lapu-Lapu,4,coffee,Affordable and the food is plentiful.,Product Quality,,False,0.45639533,0.15743579,0.38616893,NEGATIVE,0.0702264
The Forum Cafe,5,coffee,Really good food and Friendly staff.,Product Quality,,False,0.46168032,0.14687663,0.39144298,NEGATIVE,0.07023734
Starbucks - Matina IT Park,5,coffee,"The baristas are polite, organized, and impressively efficient even during busy periods, and they manage the crowd with calm professionalism rather than stress or attitude.",Customer Service,,False,0.4530568,0.16412565,0.38281748,NEGATIVE,0.070239335
Cafe Basilico,5,coffee,The crew were polite and the food was delicious and satisfying.,Product Quality,,False,0.4576749,0.15489314,0.38743186,NEGATIVE,0.07024303
The Coffee Cove,2,coffee,I got coffee flavored milk.,Product Quality,,False,0.44674093,0.17676526,0.37649378,NEGATIVE,0.07024714
Kape Juan,2,coffee,"Super slow wifi connection, nag data na lang ko.",Facilities and Amenities,,True,0.4397962,0.19066699,0.36953682,NEGATIVE,0.07025939
Verdeli Garden & Cafe,5,coffee,This is our favorite food in Malagos.,Product Quality,,False,0.44532913,0.17961328,0.3750576,NEGATIVE,0.07027152
Brew and Cinnamon Cafe,5,coffee,Ambience was nice and the staff were polite and attentive.,Customer Service,,False,0.4661207,0.13804804,0.39583135,NEGATIVE,0.07028934
Kafih - Davao,5,coffee,"Cozy vibe, great coffee, friendly staff.",Product Quality,,False,0.47818598,0.11396175,0.40785232,NEGATIVE,0.07033366
Glasshouse Coffee,3,coffee,The aircon is cold.,Facilities and Amenities,,False,0.4492294,0.171877,0.37889355,NEGATIVE,0.070335835
Aloha Kakou Neighborhood Cafe,4,coffee,Some are staying for hours to work or study.,Facilities and Amenities,,False,0.4419319,0.18648396,0.37158415,NEGATIVE,0.070347756
The Coffee Bar at GMall of Davao,5,coffee,Great Food and Service!,Product Quality,,False,0.4588937,0.15257114,0.3885352,NEGATIVE,0.070358485
Starbucks SM Davao Expansion Wing,5,coffee,I was satisfied with their service they made me feel welcome.,Customer Service,,False,0.4550181,0.1603335,0.38464847,NEGATIVE,0.07036963
DUNKIN’,5,coffee,They're open for dine-in as of today.,Store Operations and Accessibility,,False,0.44523525,0.17992523,0.3748395,NEGATIVE,0.07039574
The Matcha Tokyo - Azuela High Street,4,matcha,I find the matcha not rich enough.,Product Quality,,False,0.43852997,0.19334634,0.3681237,NEGATIVE,0.07040626
Steep Kohi,3,coffee,"To be honest, the coffee and matcha drinks were good but the service was just terrible.",Product Quality,,False,0.44924137,0.17193331,0.37882525,NEGATIVE,0.07041612
COFFIX COFFEE SHOP,4,coffee,"The serving size for the coffee also felt a bit small for the price, but they do serve better coffee compared to a lot of other cafes.",Price and Value,,False,0.44157884,0.18730786,0.37111327,NEGATIVE,0.070465565
Barok Cafe and Resto,4,coffee,This is not for budgetarians because their foods and drinks are expensive here.,Product Quality,,False,0.44077197,0.18893215,0.37029585,NEGATIVE,0.070476115
JH Garden Cafe and Restaurant Matina,1,coffee,"The food took a long time to serve, the food was not served all at once, they would have been full if they had just drunk water.",Product Quality,,False,0.43942037,0.19165972,0.3689199,NEGATIVE,0.07050046
Wood and Coffee Davao,5,coffee,"The ambiance is otherworldly, the food is spectacular, and the service is absolutely top-notch.",Product Quality,,False,0.46976045,0.13102244,0.39921722,NEGATIVE,0.07054323
Coffeecat,4,coffee,Public transportation accessible.,Store Operations and Accessibility,,False,0.45154613,0.16745864,0.38099527,NEGATIVE,0.07055086
JH Garden Cafe and Restaurant Matina,5,coffee,"Romantic place such as the best restaurant in marina.. great service, great ambience, and great staff.",Customer Service,,False,0.475361,0.1198467,0.40479222,NEGATIVE,0.07056877
The Secret Garden Cafe,5,coffee,Nice and small coffee shop.,Product Quality,,False,0.45530155,0.15998714,0.38471124,NEGATIVE,0.07059032
KINN & Friends,5,matcha,Customer service is superb!!!,Customer Service,,False,0.45294687,0.1647379,0.3823152,NEGATIVE,0.07063168
The Matcha Tokyo - SM Davao,5,matcha,great food and service!,Product Quality,,False,0.46181846,0.14700499,0.39117658,NEGATIVE,0.070641875
The Matcha Tokyo - SM Davao,5,matcha,great food and service!,Product Quality,,False,0.46181846,0.14700499,0.39117658,NEGATIVE,0.070641875
The Bloom Coffee & Start-Up Space,5,coffee,"Low key in vibe but very professional in delivery of service, love this place.",Customer Service,,False,0.46255904,0.14558086,0.39186016,NEGATIVE,0.07069889
Buhangin Brew,2,coffee,Overpriced and under-portioned food.,Price and Value,,True,0.44400027,0.18269947,0.37330025,NEGATIVE,0.07070002
The Coffee Bar at GMall of Davao,2,coffee,Coffee is not good.,Product Quality,,False,0.44754785,0.17564596,0.37680614,NEGATIVE,0.07074171
Seattle's Best Coffee,1,coffee,Coffee is not good.,Product Quality,,False,0.44754785,0.17564595,0.3768061,NEGATIVE,0.07074174
The Secret Garden Cafe,4,coffee,"Sana lang ma-extend nila yung space since super small and walang parking—but overall, excellent talaga.",Facilities and Amenities,,False,0.4453495,0.18009412,0.3745563,NEGATIVE,0.07079321
The Crazy Bite Co. Sky Cafe,5,coffee,"Good food, good atmosphere especially at night.",Product Quality,,False,0.47043777,0.12992163,0.39964062,NEGATIVE,0.070797145
Cafe Basilico,4,coffee,"For the portion sizes, these meals are easily shareable, making the value-for-money quite high.",Price and Value,,False,0.4395214,0.19186817,0.36861044,NEGATIVE,0.07091096
Kafih - Davao,5,coffee,"Wifi is great, food is  hundred_points , and the staff are friendly!",Facilities and Amenities,,False,0.47335783,0.12419758,0.40244457,NEGATIVE,0.070913255
Karlo's Gourmet & Coffee,4,coffee,The service can get sluggish during peak visiting hours (weekends).,Store Operations and Accessibility,,False,0.44231567,0.18635254,0.37133178,NEGATIVE,0.07098389
Green Coffee - Ecoland,5,coffee,"Very quiet, but some cant help to have some customers that speak so loud or laugh so loud.",Ambiance and Atmosphere,,False,0.45066777,0.16965976,0.37967247,NEGATIVE,0.0709953
Barok Cafe and Resto,5,coffee,Their Customer Service is Excellent!,Customer Service,,False,0.45294395,0.16512072,0.3819353,NEGATIVE,0.07100865
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,"While they're located downtown, it doesn't give you that city night vibe.",Ambiance and Atmosphere,,False,0.45562923,0.15976064,0.38461012,NEGATIVE,0.07101911
Café Prelaya by The Joaquins’ Cheesecakes,3,coffee,Nice ambiance but food was so-so.,Ambiance and Atmosphere,,False,0.46290484,0.14524418,0.39185092,NEGATIVE,0.07105392
Cafe Gervacios - Pastry and Coffee in Davao City,4,coffee,"Service We didn't know where to order at first because waiters did not approach us (maybe because it was crowded) so when we checked the pastries up front, the owner (I assume) kindly led us back to our seats and assigned us a waiter.",Customer Service,,False,0.43810698,0.19488841,0.3670045,NEGATIVE,0.07110247
Cafe Demitasse,5,coffee," check_mark_button Service was great, staffs were polite and attentive, even the trainee one.",Customer Service,,False,0.45912904,0.15290937,0.38796157,NEGATIVE,0.07116747
The Limestone Brew,5,coffee,A great place with fantastic food and fast service.,Customer Service,,False,0.46174246,0.147684,0.39057353,NEGATIVE,0.07116893
Lara Mia Café & Bistro,5,coffee,Great ambiance and great food.,Product Quality,,False,0.4683176,0.1345615,0.39712092,NEGATIVE,0.071196675
Barok Cafe & Resto,4,coffee,Haven't try their food yet.,Product Quality,,False,0.44183552,0.18752605,0.3706385,NEGATIVE,0.07119703
Coffee Project Mintal,2,coffee,"We ordered Carbonara (so-so) , Beef tapa ( crying_face ), Creme Brumlee (so-so) , Cheese Pizza (lahi ang name sa menu- this was the only one na OK) and there Vietnamese Latte (mediocre).",Product Quality,,False,0.43893895,0.19334298,0.36771804,NEGATIVE,0.071220905
Starbucks - SM City Davao,5,coffee,They should be open 24/7.,Store Operations and Accessibility,,False,0.4508063,0.16963698,0.37955678,NEGATIVE,0.071249515
Space-Arabica,5,coffee,Food is just right for our budget.,Price and Value,,False,0.44341967,0.18441996,0.37216038,NEGATIVE,0.07125929
WKND 1970,5,coffee,Highly recommend — mababait at very accommodating staff!,Customer Service,,False,0.4629809,0.14530675,0.39171234,NEGATIVE,0.07126856
Matcha Bar - Marfori,3,matcha,However i found my matcha ichigo lacking.,Product Quality,,False,0.4419896,0.18730532,0.37070516,NEGATIVE,0.07128444
Paramount Coffee - Twin Palms,5,coffee,Good food & ambiance!,Product Quality,,False,0.46761,0.13606462,0.39632538,NEGATIVE,0.07128462
Seattle's Best Coffee,2,coffee,You can definitely find better food for the same price or less.,Product Quality,,False,0.439671,0.19195165,0.36837733,NEGATIVE,0.07129368
Starbucks,2,coffee,Coffee's great but at times the place gets too loud.,Product Quality,,False,0.44369113,0.18392219,0.3723867,NEGATIVE,0.07130444
Mori & Mill,3,coffee,"While the staff was incredibly accommodating, the overall experience (food espcially) felt overpriced and a bit overhyped",Price and Value,,False,0.44576967,0.17977552,0.3744547,NEGATIVE,0.07131496
Space-Arabica,5,coffee,"We love the food and drinks, and the staff are always kind and accommodating.",Product Quality,,False,0.46753132,0.13626558,0.39620307,NEGATIVE,0.07132825
Espresso Lab Cafe Davao,5,coffee,Parking is limited and cramped.,Store Operations and Accessibility,,False,0.44698784,0.17735648,0.37565565,NEGATIVE,0.07133219
Koffiepauze,5,matcha,"-good coffee, good prices.",Product Quality,,False,0.46516538,0.14100969,0.39382493,NEGATIVE,0.07134044
BRGR Alley Café,5,coffee,Staff are very accommodating and the foods are very worth the price.,Price and Value,,False,0.45481068,0.1617219,0.38346747,NEGATIVE,0.07134321
Mille Matcha - DGT,2,matcha,"The interior looks nice, but the ambience needs work.",Facilities and Amenities,,False,0.45560226,0.16016042,0.38423738,NEGATIVE,0.07136488
The Crazy Bite Co. Sky Cafe,5,coffee,"The place is clean, appropriate amount of delicious food with the price (hope they'll add more drinks selection soon), and VERY accommodating staffs (please give them a raise)!!!",Price and Value,,False,0.44672522,0.17792688,0.37534785,NEGATIVE,0.07137737
Door 3 Cafe,5,coffee,Food tasted good with affordable price range.,Price and Value,,False,0.45333037,0.16472867,0.381941,NEGATIVE,0.07138938
Buhangin Brew,1,coffee,"Way lami ang drinks, sayang ang mahal na bayad.",Price and Value,,True,0.44198507,0.18742417,0.3705907,NEGATIVE,0.071394384
STASH Coffee Co.,5,coffee,My only wish is that they would expand their food menu a bit—more options would be amazing!,Product Quality,,False,0.434223,0.20295912,0.3628179,NEGATIVE,0.07140508
Whisk Davao Matcha,5,matcha,Best matcha!,Product Quality,,False,0.45816955,0.1550686,0.38676187,NEGATIVE,0.071407676
ROOFTOP Café Bar,3,coffee,Hot place Staff serve mistake order and not confirming what was our order..,Customer Service,,False,0.4414021,0.18862247,0.36997536,NEGATIVE,0.07142675
Kafih - Davao,3,coffee,Staff gaslit me into thinking i JUST ordered but my receipt said I ordered a whole hour ago.,Customer Service,,False,0.4358333,0.19976382,0.36440295,NEGATIVE,0.071430355
Solace - Coffee Club,5,coffee,"Everything was worth the price, and you can tell they care about quality.",Price and Value,,False,0.45172325,0.16800049,0.38027632,NEGATIVE,0.071446925
ems Cafe and Resto,3,coffee,It wss my first here and I enjoyed the food and the serving sizes (good for 1-2 person) but the customer service was a letdown for me.,Product Quality,,False,0.44331634,0.18482406,0.37185964,NEGATIVE,0.0714567
The Coffee Bar at GMall of Davao,4,coffee,Price is ok. Coffee mocha is good.,Price and Value,,False,0.45237565,0.16670708,0.3809172,NEGATIVE,0.07145846
Darkk Coffee Co.,4,coffee,Tasty coffee flavors.,Product Quality,,False,0.45460236,0.162266,0.3831317,NEGATIVE,0.07147065
The Limestone Brew,5,coffee,Food here is great despite being on an island.,Product Quality,,False,0.44599262,0.179527,0.37448043,NEGATIVE,0.07151219
Coffee at Yellow Hauz,4,coffee,4 stars because of slow internet connection.,Facilities and Amenities,,False,0.44584593,0.1798204,0.37433368,NEGATIVE,0.07151225
Purge Coffee Roaster,4,coffee,"Great coffee, good ambiance.",Product Quality,,False,0.47586408,0.1197863,0.40434965,NEGATIVE,0.07151443
Hygge Coffee,5,coffee,Good food.good coffee,Product Quality,,False,0.46191025,0.14770511,0.39038467,NEGATIVE,0.071525574
Knto Cinco - Puan Branch,5,coffee,Service just takes time esp during peak hours because I think the kitchen gets overwhelmed by both dine-in and grab orders.,Customer Service,,False,0.43563923,0.2002517,0.364109,NEGATIVE,0.07153022
Knto Cinco - Puan Branch,4,coffee,"Your food is bland, like unseasoned chicken.",Product Quality,,False,0.44396168,0.18364571,0.37239257,NEGATIVE,0.071569115
Cafe Basilico,5,coffee,The food is good even though they only had limited choices of food.,Product Quality,,False,0.44265863,0.18629159,0.37104976,NEGATIVE,0.07160887
Green Coffee - Diversion,5,coffee,"Great selection, clean store and CR, friendly employees, what more can you ask for?",Facilities and Amenities,,False,0.46700624,0.13762516,0.3953686,NEGATIVE,0.07163763
The Crazy Bite Co. Sky Cafe,5,coffee,The employees are also very friendly and attentive.,Customer Service,,False,0.45849812,0.15467192,0.38682994,NEGATIVE,0.07166818
Barok Cafe and Resto,4,coffee,"but overall the staff was great, especially the one assigned to several parking lots.",Store Operations and Accessibility,,False,0.46218678,0.14731225,0.39050096,NEGATIVE,0.07168582
Glasshouse Coffee,4,coffee,"Coffee was great, but I wouldn't recommend the carrot cake.",Product Quality,,False,0.44459486,0.18252853,0.3728766,NEGATIVE,0.071718246
Whisk Davao Matcha,5,matcha,Drinks are refreshing & service is awesome!,Customer Service,,False,0.4585961,0.1545986,0.38680527,NEGATIVE,0.071790844
Karlo's Gourmet & Coffee,3,coffee,Service charge????,Customer Service,,False,0.44285285,0.18610728,0.37103987,NEGATIVE,0.07181299
RE-Ground Coffee & Cafe,4,coffee,But they do have affordable pastries and rice meals.,Price and Value,,False,0.44344738,0.18493035,0.37162226,NEGATIVE,0.07182512
Cafe Demitasse,5,coffee,"Coffee is affordable, the place is spacious.",Product Quality,,False,0.47496766,0.12191405,0.4031183,NEGATIVE,0.071849346
Steep Kohi,5,coffee,"Their drinks taste great, and quite affordable for their high quality too.",Price and Value,,False,0.45228413,0.16730559,0.38041028,NEGATIVE,0.07187384
Foliage Café,4,coffee,Baristas are chill.,Ambiance and Atmosphere,,False,0.4643548,0.14318253,0.39246264,NEGATIVE,0.07189217
Paramount Coffee - Twin Palms,5,coffee,"Went to get beans, unfortunately they did not a grinder available however the staff explained each variety excellently and offered personal recommendations.",Customer Service,,False,0.44016573,0.19157253,0.36826172,NEGATIVE,0.071904
Matcha Bar - Marfori,5,matcha,This matcha bar is on another level.,Product Quality,,False,0.44281533,0.18630113,0.37088352,NEGATIVE,0.07193181
BRGR Alley Café,5,coffee,"I really like this place, the food is yummy, their staff is friendly, and the atmosphere is calming and peaceful.",Customer Service,,False,0.4711924,0.1295676,0.39924002,NEGATIVE,0.07195237
Cafe Basilico,5,coffee,"The aesthetic of the area is nice, but we were unlucky to have a very loud group on the other table sharing a pizza, and they took a long time to leave  grinning_squinting_face",Ambiance and Atmosphere,,False,0.4471697,0.17761931,0.37521097,NEGATIVE,0.07195872
